kepid,koi_disposition,koi_period,koi_time0bk,koi_duration,koi_depth,koi_prad,koi_model_snr,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec
8628973,CONFIRMED,3.314947362,171.313058,1.8007,1398.2,3.94,123.5,0,0,0,0
8655354,FALSE POSITIVE,6.71969089,173.35776,3.0231,969.7,4.37,45.4,0,1,0,0
8672910,CONFIRMED,39.6431552,206.596798,6.5292,15663.8,10.98,690.3,0,0,0,0
8686150,FALSE POSITIVE,51.42598578,173.535933,16.9422,66067.7,29.66,1843.8,0,1,0,0
8689031,CONFIRMED,21.80451611,190.49737,3.4097,1144.9,2.6,49.9,0,0,0,0
8689373,CONFIRMED,10.28194593,175.33988,3.4366,1110.7,2.53,55.0,0,0,0,0
8689373,CONFIRMED,18.11993039,182.61535,4.2309,1506.9,2.95,60.7,0,0,0,0
8689373,CONFIRMED,3.78402867,133.28133,1.9012,426.1,1.7,25.6,0,0,0,0
8826878,CONFIRMED,5.15448142,171.6389,3.228,697.5,2.94,48.1,0,0,0,0
5897826,FALSE POSITIVE,33.80364366,202.259731,11.4813,13494.4,20.7,529.9,0,1,0,0
8883593,CONFIRMED,5.743469797,174.898924,3.4412,1240.2,3.13,79.7,0,0,0,0
8951215,CANDIDATE,39.4759093,173.31207,2.968,1012.6,4.06,26.6,0,0,0,0
9016295,FALSE POSITIVE,19.974485239,171.6300909,4.23479,40293.1,26.56,1398.8,0,1,0,0
9077124,CONFIRMED,3.166353562,170.966145,3.3129,1473.4,3.82,128.3,0,0,0,0
9097120,FALSE POSITIVE,23.899634407,188.982797,3.81881,20953.1,44.04,547.8,0,1,1,0
9466668,CONFIRMED,3.388012244,170.5336,2.6849,280.1,2.11,30.6,0,0,0,0
9466668,CONFIRMED,5.83909761,132.09261,3.1915,273.6,2.06,25.2,0,0,0,0
9466668,CONFIRMED,1.620467654,132.06388,2.1888,159.6,1.57,22.7,0,0,0,0
9466668,CONFIRMED,10.6816951,131.55082,3.605,307.8,2.3,21.9,0,0,0,0
9479273,CONFIRMED,6.104849417,169.573477,4.6912,2090.3,3.18,293.7,0,0,0,0
8359498,CONFIRMED,3.578780566,134.0304187,2.91089,11382.2,10.43,1838.4,0,0,0,0
9171801,FALSE POSITIVE,3.187067566,171.64976,3.119,1037.4,23.88,37.2,0,1,1,0
9334289,CONFIRMED,5.826657508,173.011411,2.9183,1539.1,4.09,81.1,0,0,0,0
9334289,CONFIRMED,12.41216347,142.54039,3.739,611.3,2.58,25.6,0,0,0,0
9334289,CONFIRMED,18.74649011,147.13074,3.895,796.8,3.05,26.7,0,0,0,0
9347899,CONFIRMED,20.86021229,180.017757,5.1937,1910.5,5.5,117.0,0,0,0,0
9347899,CONFIRMED,42.63427848,141.16954,6.1998,1719.3,5.22,78.7,0,0,0,0
9347899,CONFIRMED,87.6476068,134.94222,8.871,1009.6,4.0,37.5,0,0,0,0
9347899,CANDIDATE,9.61731426,142.47479,3.8692,234.0,1.94,18.2,0,0,0,0
9388479,CONFIRMED,9.467821474,178.415842,2.4327,2237.0,2.13,124.7,0,0,0,0
9388479,CONFIRMED,0.893040969,134.540342,1.0981,741.7,1.24,87.8,0,0,0,0
11359879,CONFIRMED,4.942783419,136.3294353,3.25346,11144.7,10.62,2040.7,0,0,0,0
9406990,CONFIRMED,20.83426731,176.58569,4.0454,988.4,2.74,45.1,0,0,0,0
9415172,CONFIRMED,9.94602357,171.70192,3.3862,994.5,3.12,51.0,0,0,0,0
9415172,CONFIRMED,1.04562195,133.91912,1.8955,213.0,1.45,25.3,0,0,0,0
9415172,CONFIRMED,5.71462396,132.63866,2.336,297.8,1.78,16.7,0,0,0,0
9904059,FALSE POSITIVE,102.9641952,158.07473,15.735,1896.7,39.0,86.1,0,1,0,0
3231341,CONFIRMED,8.14515981,140.56811,5.073,446.8,3.43,32.2,0,0,0,0
3231341,CONFIRMED,18.9985279,144.74157,4.529,430.7,43.17,16.9,0,0,0,0
3231341,CONFIRMED,4.24439049,137.06643,3.282,174.0,2.07,15.1,0,0,0,0
2860866,CANDIDATE,90.1240507,356.23415,11.649,3020.3,7.12,57.9,0,0,0,0
7626506,CONFIRMED,28.5742692,143.8315,4.9427,824.9,2.32,97.1,0,0,0,0
10460629,CANDIDATE,856.672115,228.44988,23.144,858.1,3.87,39.2,0,0,0,0
10319385,CANDIDATE,0.689210173,133.28584,1.6169,195.0,1.32,93.4,0,0,0,0
10482160,CONFIRMED,7.34373964,137.29874,1.1784,574.4,1.84,32.2,0,0,0,0
10485069,FALSE POSITIVE,0.445277068,133.52312,3.539,186.7,35.74,28.9,1,0,0,1
3233043,FALSE POSITIVE,0.379463865,170.2480164,0.86896,1973.3,59.56,458.6,0,1,0,0
6579806,FALSE POSITIVE,9.88047978,173.608672,2.78458,18541.0,23.6,534.5,0,1,0,0
3560301,FALSE POSITIVE,4.6484156,261.09395,38.1939,128.4,5.06,91.7,1,0,0,0
4044005,FALSE POSITIVE,17.512014768,174.282592,1.8248,4511.7,13.66,322.3,0,1,0,0
11502218,CANDIDATE,3.9886021,171.01852,1.7376,673.5,34.39,37.1,0,0,0,0
11180361,CANDIDATE,0.533059312,171.2274419,1.8621,1495.8,133.56,179.6,0,0,0,0
5802246,FALSE POSITIVE,0.525154153,133.744359,2.1441,747.5,23.61,116.1,0,1,1,0
6066403,FALSE POSITIVE,1.303861044,134.212059,4.0541,598.2,27.85,140.6,0,0,1,1
6209637,FALSE POSITIVE,0.73452496,133.43108,6.7,,,,0,0,0,0
5988031,FALSE POSITIVE,2.55549176,134.50078,9.083,113.8,23.35,24.3,0,0,1,0
7684873,FALSE POSITIVE,2.947376671,171.522978,2.0911,433.2,403.59,62.3,0,1,0,0
8559644,CONFIRMED,224.7789355,142.095338,11.1899,3487.5,7.67,235.7,0,0,0,0
2851100,FALSE POSITIVE,0.890110752,133.2647,0.8774,321.5,1.25,19.6,0,1,1,0
3130300,FALSE POSITIVE,5.76573396,133.30941,2.924,248.0,7.47,22.2,0,0,1,0
3240158,CONFIRMED,7.42608123,139.90039,3.6379,443.3,2.47,37.5,0,0,0,0
3240158,CONFIRMED,15.9868932,137.5964,4.158,178.5,1.62,10.9,0,0,0,0
3228959,FALSE POSITIVE,0.73094589,133.68876,4.32,250.2,17.12,37.5,1,0,1,0
3218908,CONFIRMED,18.92537246,149.49558,3.9835,640.9,13.92,41.0,0,0,0,0
10341913,FALSE POSITIVE,0.933749106,134.31831,4.256,186.2,3.22,136.3,1,0,1,1
10480921,FALSE POSITIVE,2.037440623,133.59962,3.442,118.6,1.19,27.0,0,0,1,1
10287723,CANDIDATE,129995.7784,393.59962,9.408,1474.9,2.99,35.7,0,0,0,0
10350571,CONFIRMED,31.5925809,142.9649,13.566,145.1,1.78,25.5,0,0,0,0
10350571,CONFIRMED,17.157236,133.68951,11.284,110.4,1.55,23.6,0,0,0,0
3749365,CONFIRMED,1.97376085,178.6894194,1.82542,30222.4,8.78,1252.5,0,0,0,0
11013201,CONFIRMED,13.118962443,261.539434,4.3045,372.2,8.25,267.4,0,0,0,0
11673674,FALSE POSITIVE,4.618767792,133.386535,5.9957,4399.1,7.48,270.1,0,1,1,1
11013201,CANDIDATE,7.82187328,123.49907,3.8417,42.2,2.78,37.2,0,0,0,0
9414417,CANDIDATE,53.5057611,172.98304,10.5616,195.6,2.52,71.2,0,0,0,0
3632418,CONFIRMED,2.785821236,260.83731,3.5599,68.9,1.69,53.6,0,0,0,0
3441784,FALSE POSITIVE,52.56901867,184.971267,6.7507,26900.0,78.54,184.3,0,1,0,0
5820218,FALSE POSITIVE,3.411758679,133.18086,3.158,570.6,14.71,35.6,0,0,1,0
5876368,FALSE POSITIVE,0.525426427,133.187901,1.0801,324.6,1.45,63.6,0,1,1,1
5809890,CONFIRMED,1.269091415,133.343682,1.4647,340.9,1.41,73.5,0,0,0,0
5809890,CONFIRMED,2.853133997,133.79678,1.465,277.1,1.36,39.7,0,0,0,0
6131236,CONFIRMED,6.79685353,138.11324,3.1702,393.1,2.01,29.8,0,0,0,0
9048161,FALSE POSITIVE,8.667822346,137.341841,4.9658,2121.9,67.37,187.6,0,1,1,1
3218908,CONFIRMED,1.475323222,131.83272,2.3155,154.9,5.88,27.2,0,0,0,0
3218908,CONFIRMED,4.15246118,134.57991,2.5755,223.4,7.62,24.5,0,0,0,0
3235672,FALSE POSITIVE,6.7210783,134.7775984,7.46,,,,1,0,0,0
2837111,CONFIRMED,8.7348852,135.0818,4.49,270.7,1.59,24.8,0,0,0,0
3120276,FALSE POSITIVE,10.26547688,136.49663,3.733,399.6,1.81,20.1,0,0,1,1
2307199,CANDIDATE,13.4471791,132.830555,3.0454,1428.2,5.24,105.3,0,0,0,0
3547091,FALSE POSITIVE,3.305577989,180.68154,2.5903,17971.0,25.89,39.6,0,1,0,0
3869825,FALSE POSITIVE,4.800653901,134.365782,9.0419,15304.4,16.91,298.0,0,1,0,0
3655332,FALSE POSITIVE,15.06649901,140.654788,5.9885,36348.0,56.44,154.6,0,1,1,1
4042026,FALSE POSITIVE,34.82008158,163.015559,11.1711,18847.8,11.36,882.6,0,1,0,0
3344419,FALSE POSITIVE,0.651784374,133.111707,2.0141,2779.3,33.65,195.2,1,0,0,1
11192141,FALSE POSITIVE,1.353771892,261.43662,7.012,1349.1,430.99,76.7,0,1,0,0
11494130,FALSE POSITIVE,18.95491633,262.46677,24.249,867.5,71.39,249.3,1,0,0,0
5648449,FALSE POSITIVE,4.348866254,262.72768,3.2797,625.6,2436.69,56.3,0,1,0,0
12167361,FALSE POSITIVE,47.93094546,179.096467,2.6897,2144.4,68.02,221.1,0,1,0,0
8607720,FALSE POSITIVE,3.99751422,261.7243,3.686,32.8,2.98,6.1,1,0,0,0
1433962,FALSE POSITIVE,1.592633181,133.9243804,5.5605,633.1,1.56,66.9,0,1,1,1
9032900,CONFIRMED,67.5923754,151.75056,12.249,4158.1,12.1,60.9,0,0,0,0
5956342,CONFIRMED,17.02902786,143.33395,4.645,568.9,2.54,29.8,0,0,0,0
5956342,CONFIRMED,6.84619236,132.17265,3.529,246.8,1.67,17.7,0,0,0,0
5956342,CONFIRMED,67.8321638,125.881,7.358,507.8,2.39,15.5,0,0,0,0
5956342,CONFIRMED,43.1312147,166.26105,3.198,447.8,2.39,11.8,0,0,0,0
5956656,CONFIRMED,1.224866441,133.20824,1.7086,196.0,1.54,21.1,0,0,0,0
3109930,CONFIRMED,37.8102649,158.35799,8.733,570.3,2.33,35.2,0,0,0,0
2854914,CONFIRMED,25.93406406,149.76273,4.6142,414.5,2.48,42.2,0,0,0,0
2854914,CONFIRMED,83.4463485,158.68061,6.536,503.0,2.73,36.1,0,0,0,0
3337425,FALSE POSITIVE,7.04710032,139.79737,2.926,400.9,25.2,24.0,0,0,1,1
3116412,CONFIRMED,12.99204853,136.32016,6.0175,270.6,2.03,38.7,0,0,0,0
3865567,FALSE POSITIVE,11.11620211,133.100575,4.211,4843.9,8.96,115.3,0,1,1,0
3544689,FALSE POSITIVE,1.922861499,134.658644,3.5734,1916.2,5.09,103.4,0,1,1,1
4037164,FALSE POSITIVE,0.635445336,134.184037,1.8592,2547.4,19.0,182.2,0,1,1,1
3443790,FALSE POSITIVE,1.665784138,133.863028,1.8946,2006.2,97.27,148.0,0,1,1,0
3966912,FALSE POSITIVE,55.6639167,156.35017,23.546,3414.4,34.14,103.4,0,1,1,0
8394721,CONFIRMED,52.09081627,158.744665,8.6388,2894.1,7.14,243.5,0,0,0,0
11607193,FALSE POSITIVE,7.1548608,266.04847,7.694,780.4,7.41,24.2,0,0,0,0
1161345,CONFIRMED,4.28746668,262.06245,1.5693,790.1,2.29,19.4,0,0,0,0
10227501,FALSE POSITIVE,2.002779769,261.95791,2.231,260.5,1.42,22.2,0,0,1,0
2854698,CONFIRMED,8.18739443,260.86931,3.0472,517.6,1.92,38.4,0,0,0,0
2854698,CONFIRMED,76.0498163,161.71445,7.158,445.9,1.75,17.4,0,0,0,0
8559644,CONFIRMED,3.341799486,141.35472,2.9254,178.2,1.67,48.8,0,0,0,0
6032981,FALSE POSITIVE,3.3226948,134.444,3.568,78.7,15.33,8.6,1,0,0,0
5866099,FALSE POSITIVE,36.97708808,133.62681,4.737,1269.9,38.6,59.2,0,1,1,1
5964985,FALSE POSITIVE,1.851409163,133.17995,10.232,232.5,20.42,54.4,0,0,0,0
6066416,FALSE POSITIVE,1.303859704,134.21201,2.8239,36.7,0.98,34.7,0,0,1,1
1996679,FALSE POSITIVE,145.5624926,146.0588,5.4126,2931.6,40.15,58.1,0,1,1,0
2849805,CONFIRMED,3.749105745,135.10837,1.9826,182.6,1.68,38.0,0,0,0,0
3114811,CONFIRMED,11.08956602,141.76142,6.2877,148.1,3.51,38.9,0,0,0,0
2853446,CANDIDATE,7.37290344,137.60991,2.172,205.2,2.67,19.1,0,0,0,0
3003992,FALSE POSITIVE,7.24476126,139.10497,2.3145,58.0,0.65,27.2,0,0,0,1
3942446,CANDIDATE,119.0624882,149.22223,3.1188,5372.3,10.4,71.6,0,0,0,0
3554031,CONFIRMED,8.70798309,363.05638,2.4904,1419.6,2.01,28.1,0,0,0,0
3554031,CANDIDATE,14.8623076,354.57297,3.161,840.0,1.57,14.4,0,0,0,0
3554031,CONFIRMED,4.17634276,352.99674,2.335,531.5,1.23,14.9,0,0,0,0
8394721,CONFIRMED,27.40229859,133.6284,6.8491,747.5,3.63,79.3,0,0,0,0
7295235,CONFIRMED,3.179267286,261.841607,1.0246,200.9,1.21,41.0,0,0,0,0
2302548,CONFIRMED,10.38122447,268.02421,2.715,801.5,2.18,41.9,0,0,0,0
2302548,CONFIRMED,24.5709023,135.87209,3.587,764.2,2.82,26.3,0,0,0,0
10743597,FALSE POSITIVE,81.221876,184.26164,4.1135,9883.0,16.59,63.0,0,0,0,0
10743597,FALSE POSITIVE,0.817026268,132.835239,2.0799,1145.5,2.92,121.1,0,0,1,1
9818381,CONFIRMED,3.024092505,132.4168573,2.8021,7765.0,12.14,1225.3,0,0,0,0
6124941,FALSE POSITIVE,5.670155713,136.201739,0.9361,536.7,5.85,37.3,0,0,1,0
6060203,CONFIRMED,1.022678654,133.45422,1.3712,129.2,1.14,21.6,0,0,0,0
5880320,CONFIRMED,12.10968709,140.21258,6.3461,284.7,2.98,33.4,0,0,0,0
5880320,CONFIRMED,4.75796103,137.69636,4.66,124.5,1.7,20.9,0,0,0,0
5880320,CONFIRMED,20.4972755,147.43894,8.536,242.9,2.96,22.8,0,0,0,0
3003992,FALSE POSITIVE,13.55480534,139.81609,2.288,48.3,0.62,16.5,0,0,1,0
6307537,FALSE POSITIVE,29.74454668,172.386652,23.2842,66894.0,20.06,765.0,0,1,0,0
6359798,FALSE POSITIVE,14.15402428,140.698466,4.47001,61625.1,53.25,930.3,0,1,0,0
6311681,FALSE POSITIVE,0.844786082,134.216987,3.5289,2468.5,35.27,245.6,0,1,1,0
6365321,FALSE POSITIVE,0.848483947,133.585301,1.4451,1907.4,32.11,185.0,0,1,0,0
6301035,FALSE POSITIVE,11.99097576,143.28437,5.7401,2124.3,37.47,102.8,0,1,1,1
3859079,CONFIRMED,53.5292702,147.86464,5.668,1086.1,2.28,34.5,0,0,0,0
3557493,FALSE POSITIVE,0.393726813,133.310396,2.95,564.6,24.17,64.8,0,0,0,1
4061149,CONFIRMED,2.757584622,133.05017,0.9267,563.1,1.01,19.6,0,0,0,0
3444588,CONFIRMED,0.928310036,133.80358,1.1899,376.2,1.16,22.6,0,0,0,0
8394721,CONFIRMED,13.48457668,136.61808,5.0197,653.5,3.39,80.8,0,0,0,0
3962243,CONFIRMED,31.8841473,160.20696,6.122,910.0,3.7,25.3,0,0,0,0
10743597,CANDIDATE,16.15811112,143.00233,6.049,2319.8,86.13,52.8,0,0,0,0
10015516,FALSE POSITIVE,67.69213907,138.534171,51.349,25457.2,175.98,1328.2,0,0,0,0
10154388,CONFIRMED,12.06222962,138.22229,2.0584,300.2,1.62,32.4,0,0,0,0
1432789,CONFIRMED,9.93146307,136.49128,5.678,398.6,2.41,26.2,0,0,0,0
1718189,CONFIRMED,21.85362905,144.32031,3.439,355.6,1.75,23.0,0,0,0,0
5880320,CONFIRMED,8.19345065,138.99617,5.234,115.4,1.74,15.7,0,0,0,0
5130369,FALSE POSITIVE,19.97867,137.17061,10.168,944.3,6.85,86.2,0,1,1,1
6037187,CONFIRMED,41.8059544,142.81919,6.057,434.4,2.02,28.3,0,0,0,0
6147122,FALSE POSITIVE,15.45158184,142.21096,2.406,85.3,2.02,21.0,0,1,1,0
8257407,FALSE POSITIVE,89.698168533,176.3060152,5.5418,273106.0,102.08,3420.3,0,1,0,0
8218274,FALSE POSITIVE,1.187352427,133.465454,4.999,20703.0,67.35,717.4,0,1,0,0
3964562,FALSE POSITIVE,3.012476582,135.259271,3.1424,1138.5,65.25,253.4,0,1,1,1
5735762,CONFIRMED,4.77800306,124.061465,2.7361,473.0,1.85,115.4,0,0,0,0
6292162,FALSE POSITIVE,7.814839231,357.519981,3.0122,2010.3,5.33,100.0,0,1,0,0
6307521,FALSE POSITIVE,29.7452499,157.38519,22.695,778.9,3.6,55.9,0,1,1,1
6359320,CONFIRMED,5.32667299,357.12617,3.4045,611.4,2.26,34.1,0,0,0,0
3848972,FALSE POSITIVE,0.741057213,131.947273,1.05299,1996.3,26.67,251.9,0,1,0,0
3860441,FALSE POSITIVE,2.988085455,133.27252,3.68,802.8,21.81,48.2,0,0,1,0
3765771,FALSE POSITIVE,2.783883492,133.227846,2.4546,903.9,67.17,86.1,0,1,1,0
3557341,FALSE POSITIVE,0.393727296,178.587454,3.02,903.5,23.05,82.4,1,0,0,1
3859628,CONFIRMED,8.17242644,361.20157,3.902,864.3,3.29,37.0,0,0,0,0
3644071,CANDIDATE,1295.362215,176.10646,28.297,8708.0,57.82,164.0,0,0,0,0
1718189,CONFIRMED,13.0607936,137.63148,3.215,236.6,1.45,19.4,0,0,0,0
1431122,CANDIDATE,4.2989201,132.86187,2.747,237.6,2.12,20.0,0,0,0,0
3858949,FALSE POSITIVE,25.9518461,154.88212,14.581,1058.5,22.32,65.8,0,1,1,1
3858824,FALSE POSITIVE,25.9518536,154.88278,14.755,2017.9,24.6,79.4,0,1,1,1
2157247,FALSE POSITIVE,5.68628739,135.89269,17.573,5559.7,4.5,414.4,0,0,0,0
7601633,FALSE POSITIVE,15.663886949,147.395712,2.4775,5144.4,27.36,175.9,0,1,0,0
8242681,FALSE POSITIVE,4.020628573,133.638478,4.4085,20901.0,16.94,282.6,0,1,0,0
8260218,CANDIDATE,5.714817603,355.00831,3.14126,12294.8,9.29,537.7,0,0,0,0
8246781,FALSE POSITIVE,185.02288222,273.185533,4.87326,43546.7,49.82,938.2,0,1,0,0
8264070,FALSE POSITIVE,2.897432135,450.75739,3.1793,1223.7,14.35,73.9,0,1,1,1
8222813,CONFIRMED,8.70420525,357.55941,2.9385,1074.9,2.86,74.0,0,0,0,0
6359320,CONFIRMED,8.1280933,358.68367,3.727,224.1,1.39,10.7,0,0,0,0
6359320,CANDIDATE,2.83668931,353.81531,3.031,166.1,1.19,12.1,0,0,0,0
6362874,CONFIRMED,0.974868896,133.076265,1.6191,197.6,1.16,82.6,0,0,0,0
6272413,CONFIRMED,4.89721006,133.39852,1.812,274.4,1.48,16.9,0,0,0,0
8279765,FALSE POSITIVE,2.757794163,135.232863,2.7644,39043.0,20.05,349.2,0,1,0,0
8330548,FALSE POSITIVE,1.914158508,134.644919,3.2917,7829.2,13.63,124.6,0,0,1,1
3348082,FALSE POSITIVE,3.98216698,135.52749,2.396,381.3,3.32,27.1,0,0,1,1
3853673,FALSE POSITIVE,0.643794198,133.984483,1.5662,456.7,19.51,53.7,0,1,1,0
3447722,CONFIRMED,16.08832318,139.49184,5.731,597.8,3.42,31.3,0,0,0,0
3447722,CONFIRMED,10.30067919,142.74251,4.885,271.8,2.2,16.4,0,0,0,0
3447722,CONFIRMED,35.6757453,145.00717,7.381,471.2,3.02,18.5,0,0,0,0
3447722,CANDIDATE,1.00861677,132.109479,0.91,,,,0,0,0,0
1432214,FALSE POSITIVE,161.78832712,214.039,5.31,87750.0,36.14,704.5,0,1,0,0
2165002,CONFIRMED,16.56806842,146.15285,4.2647,1331.4,2.54,41.9,0,0,0,0
2165002,CONFIRMED,47.3329299,151.41614,2.708,931.5,2.18,14.0,0,0,0,0
2441728,FALSE POSITIVE,0.856895349,133.67521,1.3078,82.2,0.82,33.1,0,0,1,0
1871056,CONFIRMED,40.8065333,155.71586,13.135,313.9,3.71,54.8,0,0,0,0
8222813,CONFIRMED,2.46697039,354.93093,1.6345,308.7,1.56,29.5,0,0,0,0
12105051,CANDIDATE,2.624234833,132.304988,1.3874,2607.0,5.11,361.1,0,0,0,0
8240904,CONFIRMED,6.61836309,360.36694,3.6813,549.1,2.98,31.5,0,0,0,0
8240904,CONFIRMED,107.7214092,354.19522,8.042,1396.2,4.75,30.5,0,0,0,0
8240904,CANDIDATE,92.77779,367.6112,6.64,359.0,1.92,5.2,0,0,0,0
8374494,FALSE POSITIVE,5.251916208,357.321883,4.9095,10624.3,37.15,146.3,0,1,1,1
5735762,CONFIRMED,9.673958488,125.339418,3.2641,952.7,2.63,178.0,0,0,0,0
8414907,FALSE POSITIVE,100.3039228,277.0607,8.702,5450.0,29.55,63.2,1,0,1,1
8414907,FALSE POSITIVE,200.61103346,456.84444,7.13,,,,1,0,1,1
8397446,FALSE POSITIVE,0.986620248,448.5959,3.9722,1345.8,43.98,117.7,1,0,1,0
8386035,FALSE POSITIVE,1.63484631,134.512115,6.11,,,,1,0,1,1
3962243,CONFIRMED,14.12847677,142.8971,3.685,628.7,2.73,23.0,0,0,0,0
3962243,CONFIRMED,48.6478543,172.1271,5.464,641.8,4.14,12.2,0,0,0,0
3438507,CONFIRMED,8.39842977,136.31152,6.344,340.1,2.0,28.0,0,0,0,0
3869014,CONFIRMED,8.63847391,139.94684,5.4566,395.9,5.99,38.6,0,0,0,0
3756801,CANDIDATE,422.917678,448.49648,31.274,1367.7,5.89,61.7,0,0,0,0
1871056,CONFIRMED,140.10765,216.21749,18.503,266.8,3.42,29.0,0,0,0,0
1865042,CONFIRMED,3.4815917,132.98828,1.8069,135.2,1.17,23.4,0,0,0,0
2438502,FALSE POSITIVE,8.360616221,172.264978,7.5385,28066.3,40.35,425.6,0,1,0,0
2309585,FALSE POSITIVE,1.838514968,352.72266,2.7391,2721.7,4.86,63.7,0,1,1,1
5780460,CONFIRMED,35.61760233,197.03573,8.4559,4634.9,5.17,155.0,0,0,0,0
8244190,FALSE POSITIVE,1.09206833,133.19403,1.8596,219.2,1.29,45.5,0,0,1,1
8229696,CONFIRMED,10.12805158,139.1159,3.517,477.4,1.95,38.0,0,0,0,0
8262210,FALSE POSITIVE,1.613001111,178.52846,2.394,104.1,1.25,19.3,0,1,1,1
10272640,CONFIRMED,3.770551475,357.11836,3.8077,12440.0,12.05,100.8,0,0,0,0
10232123,FALSE POSITIVE,1.343767797,133.275862,1.9405,4702.6,18.66,269.8,0,0,1,0
10223616,FALSE POSITIVE,29.12436474,142.16154,3.4209,6496.0,15.25,63.4,1,0,0,0
8415745,FALSE POSITIVE,31.82814583,366.704854,2.917,4456.8,35.8,78.7,0,1,1,0
8378634,FALSE POSITIVE,3.629442796,134.70066,5.63,426.6,3.28,76.4,0,1,1,1
8397675,FALSE POSITIVE,0.553261874,133.446605,0.8875,1038.1,97.36,202.2,0,1,0,0
8346392,CONFIRMED,5.72812616,135.18066,2.0295,643.4,1.38,20.8,0,0,0,0
8288947,CONFIRMED,3.75574267,133.4333,2.2911,417.4,1.58,27.9,0,0,0,0
8312852,FALSE POSITIVE,7.44042933,134.76331,2.991,547.3,2.74,34.0,0,0,1,0
9480189,CONFIRMED,6.581477136,174.787814,3.0896,2318.9,4.56,116.2,0,0,0,0
11974540,CONFIRMED,24.669192732,132.864236,7.03515,7382.3,77.76,603.0,0,1,0,0
9480189,CONFIRMED,2.382652873,170.66626,1.8888,705.4,2.74,45.5,0,0,0,0
9480189,CONFIRMED,24.66461416,189.02031,2.8579,2398.8,5.34,56.7,0,0,0,0
9512687,CONFIRMED,11.51517167,174.85855,2.006,1357.4,2.9,53.2,0,0,0,0
8644288,CONFIRMED,7.641567589,135.407564,3.41018,2269.7,4.91,437.5,0,0,0,0
5738346,FALSE POSITIVE,30.6113932,374.6216,3.576,3472.0,19.68,37.5,0,1,0,0
1725016,CONFIRMED,7.40742502,355.49652,3.675,442.0,2.01,23.1,0,0,0,0
1722276,FALSE POSITIVE,569.934135,248.94045,4.1904,18904.0,38.98,66.7,1,0,0,0
892772,FALSE POSITIVE,5.09246539,357.53594,3.659,254.0,1.17,17.1,0,0,1,0
1027438,FALSE POSITIVE,110.61576622,145.83537,5.0,,,,1,0,0,0
10268907,FALSE POSITIVE,1.103971357,354.58216,0.926,317.9,1.37,21.7,0,0,0,1
5446285,CONFIRMED,10.916108342,133.009227,3.6496,1479.0,3.93,302.2,0,0,0,0
10166274,CONFIRMED,3.353732008,134.869597,1.4598,1264.7,1.65,47.8,0,0,0,0
10166274,CONFIRMED,6.877446033,132.08426,1.3692,1632.3,2.05,39.6,0,0,0,0
10166274,CONFIRMED,28.46464804,158.03986,2.6657,1629.8,1.87,28.9,0,0,0,0
10153827,FALSE POSITIVE,0.293630085,133.584241,2.3857,2017.7,26.35,170.0,0,0,0,0
5735762,CONFIRMED,42.89645024,146.0613,5.6897,555.3,2.0,66.8,0,0,0,0
8302450,FALSE POSITIVE,2.44199803,134.57095,2.759,251.7,1.44,27.2,0,0,1,1
8313667,CANDIDATE,30.5872153,162.8842,5.3698,464.8,2.32,33.1,0,0,0,0
8351704,CONFIRMED,7.09712124,136.34514,2.1059,369.5,0.74,18.3,0,0,0,0
8299955,FALSE POSITIVE,2.6827683,134.25535,2.957,79.8,1.19,26.7,0,0,1,1
9513865,CONFIRMED,3.601465336,171.99184,2.2753,777.7,2.31,50.7,0,0,0,0
9595686,FALSE POSITIVE,3.108251172,170.244566,2.5048,1867.7,4.43,156.5,0,1,1,0
9605514,CONFIRMED,25.8474958,188.874,5.985,537.4,2.4,27.3,0,0,0,0
9605514,CONFIRMED,40.715561,146.36485,6.894,680.9,2.7,28.9,0,0,0,0
9661877,FALSE POSITIVE,20.42720701,176.71737,3.447,1273.0,4.42,36.7,0,1,1,1
5728283,FALSE POSITIVE,6.198273591,183.3731434,7.53837,47302.6,19.81,2561.1,0,1,0,0
8127639,FALSE POSITIVE,1.023471798,354.8182,2.3499,861.4,3.78,63.0,0,0,1,1
6047498,FALSE POSITIVE,0.51872711,133.676312,1.252,714.1,19.07,93.3,0,1,0,0
8125580,CONFIRMED,17.31711739,142.36094,3.1518,1473.0,2.04,35.9,0,0,0,0
8158127,CONFIRMED,9.42889884,140.1046,4.4481,565.4,4.39,50.4,0,0,0,0
10158990,FALSE POSITIVE,1.096583368,133.61436,2.1188,308.5,1.35,44.3,0,1,1,1
10149023,CANDIDATE,9.95639775,134.29186,5.615,510.5,28.15,32.9,0,0,0,0
10141900,CONFIRMED,6.50327035,135.26657,2.591,418.3,1.67,19.0,0,0,0,0
10141900,CONFIRMED,4.09667624,133.09833,2.19,302.3,1.42,16.2,0,0,0,0
10141900,CONFIRMED,1.196548464,132.53363,1.2592,224.6,1.25,16.5,0,0,0,0
8410727,CONFIRMED,11.47609015,135.39622,5.046,182.3,2.07,27.7,0,0,0,0
8410727,CONFIRMED,25.2630467,134.18397,6.22,125.5,1.71,14.3,0,0,0,0
8349405,FALSE POSITIVE,7.1688266,136.23827,1.29,,,,1,0,0,0
8278371,CONFIRMED,0.677374687,133.94573,1.8361,76.7,0.9,38.7,0,0,0,0
